,PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE,result-,result+,Sum_new_standard_future_GHG_After_AD,Sum_new_standard_future_GHG_After_AD-,Sum_new_standard_future_GHG_After_AD+
127,安徽省,SSP2,2066,72869.59316,52309077.65,1336496934,70,3132.808079,76097.86436,62.59142861,9321.147701,3212.459869,829575.6813,Central region,Anhui,837961.646,945554.7215,0.533002375,0.538390358,0.607518909
128,安徽省,SSP2,2067,73995.96312,52194795.5,1333577026,70,3134.44636,76116.17325,62.59598482,9321.432053,3205.772579,829552.1213,Central region,Anhui,837961.646,943666.6475,0.532987238,0.538390358,0.606305821
129,安徽省,SSP2,2068,75136.36429,52094077.45,1331003679,70,3135.937656,76132.09739,62.60006699,9321.679271,3199.880061,829552.1213,Central region,Anhui,837936.2978,943666.6475,0.532987238,0.538374071,0.606305821
130,安徽省,SSP2,2069,76288.72949,52004117.2,1328705195,70,3137.295033,76145.94658,62.60372439,9321.894203,3194.614537,829552.1213,Central region,Anhui,840316.1245,943666.6475,0.532987238,0.53990311,0.606305821
131,安徽省,SSP2,2070,77451.53088,51922041,1326608148,70,3138.530416,76157.99059,62.60700117,9322.081064,3189.80348,829552.1213,Central region,Anhui,840316.1245,943536.4055,0.532987238,0.53990311,0.606222141
132,安徽省,SSP2,2071,78711.25138,51845353.2,1324648774,70,3139.654684,76168.46423,62.60993692,9322.243519,3185.297069,829464.3053,Central region,Anhui,840316.1245,943536.4055,0.532930816,0.53990311,0.606222141
133,安徽省,SSP2,2072,79979.52634,51773301.4,1322807851,70,3140.677762,76177.57193,62.6125671,9322.384755,3181.052138,829452.5245,Central region,Anhui,840290.1828,944080.57,0.532923247,0.539886442,0.606571766
134,安徽省,SSP2,2073,81246.0643,51705570.2,1321077319,70,3141.608702,76185.49156,62.61492349,9322.507543,3177.052007,829452.5245,Central region,Anhui,840009.6015,944628.0753,0.532923247,0.539706169,0.606923538
135,安徽省,SSP2,2074,82498.99298,51641858.45,1319449483,70,3142.455751,76192.37788,62.61703458,9322.614293,3173.280555,829677.4718,Central region,Anhui,840009.6015,944615.5045,0.533067776,0.539706169,0.606915462
136,安徽省,SSP2,2075,83725.01632,51581862.15,1317916578,70,3143.226432,76198.36558,62.61892588,9322.707098,3169.721201,830907.3305,Central region,Anhui,840009.6015,944588.012,0.53385796,0.539706169,0.606897798
137,安徽省,SSP2,2076,84925.89516,51525359.95,1316472947,70,3143.927597,76203.5718,62.62062027,9322.787781,3166.362201,830901.061,Central region,Anhui,840009.6015,944437.1445,0.533853932,0.539706169,0.606800865
138,安徽省,SSP2,2077,86100.10429,51472315.75,1315117668,70,3144.565489,76208.09844,62.62213824,9322.857925,3163.202978,830901.061,Central region,Anhui,839823.938,944437.1445,0.533853932,0.53958688,0.606800865
139,安徽省,SSP2,2078,87263.64634,51422801.75,1313852585,70,3145.145795,76212.03415,62.62349815,9322.918905,3160.249419,830886.7555,Central region,Anhui,839823.938,944437.1445,0.53384474,0.53958688,0.606800865
140,安徽省,SSP2,2079,88433.52822,51376926.25,1312680465,70,3145.673697,76215.45603,62.62471646,9322.97192,3157.509467,830886.7555,Central region,Anhui,839823.938,944437.1445,0.53384474,0.53958688,0.606800865
141,安徽省,SSP2,2080,89627.63744,51334874.5,1311606044,70,3146.153909,76218.43112,62.62580791,9323.018009,3154.995645,830856.6593,Central region,Anhui,839815.5525,944437.1445,0.533825404,0.539581492,0.606800865
142,安徽省,SSP2,2081,90716.72322,51297016.05,1310638760,70,3146.590729,76221.01772,62.62678568,9323.058078,3152.73167,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
143,安徽省,SSP2,2082,91826.50491,51264044.4,1309796335,70,3146.988066,76223.26655,62.62766164,9323.092912,3150.761062,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
144,安徽省,SSP2,2083,92938.19212,51236722.4,1309098258,70,3147.34948,76225.22169,62.62844637,9323.123195,3149.131501,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
145,安徽省,SSP2,2084,94031.78475,51215684.65,1308560743,70,3147.678214,76226.92149,62.62914938,9323.149523,3147.882694,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
146,安徽省,SSP2,2085,95086.11237,51201482.15,1308197869,70,3147.977214,76228.39929,62.62977917,9323.172411,3147.049135,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
147,安徽省,SSP2,2086,96114.04562,51194549.05,1308020728,70,3148.249166,76229.68407,62.63034337,9323.192309,3146.65806,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
148,安徽省,SSP2,2087,97096.18754,51195156.1,1308036238,70,3148.496513,76230.80105,62.63084881,9323.209607,3146.726605,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
149,安徽省,SSP2,2088,98049.76201,51203558.85,1308250929,70,3148.721478,76231.77213,62.63130161,9323.224646,3147.270913,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
150,安徽省,SSP2,2089,98992.5498,51219923.55,1308669047,70,3148.926082,76232.61635,62.63170724,9323.23772,3148.301588,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
151,安徽省,SSP2,2090,99942.75576,51244423.1,1309295010,70,3149.112166,76233.35031,62.63207062,9323.249086,3149.829601,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
152,安徽省,SSP2,2091,100933.2341,51277036.6,1310128285,70,3149.281406,76233.98839,62.63239617,9323.258968,3151.853971,830856.6593,Central region,Anhui,837480.0998,944462.4723,0.533825404,0.538080964,0.606817138
153,安徽省,SSP2,2092,101959.5702,51317253.9,1311155837,70,3149.435324,76234.54313,62.63268779,9323.267558,3154.343607,830856.6593,Central region,Anhui,839815.5525,944437.1445,0.533825404,0.539581492,0.606800865
154,安徽省,SSP2,2093,103033.2408,51364483.15,1312362544,70,3149.575306,76235.02539,62.63294905,9323.275026,3157.26237,830886.7555,Central region,Anhui,839815.5525,944437.1445,0.53384474,0.539581492,0.606800865
155,安徽省,SSP2,2094,104166.0146,51418144.85,1313733601,70,3149.702612,76235.44466,62.63318309,9323.281518,3160.574848,830886.7555,Central region,Anhui,839815.5525,944437.1445,0.53384474,0.539581492,0.606800865
156,安徽省,SSP2,2095,105369.961,51477720.3,1315255754,70,3149.81839,76235.80915,62.63339275,9323.287163,3164.249346,830901.061,Central region,Anhui,839815.5525,944437.1445,0.533853932,0.539581492,0.606800865
157,安徽省,SSP2,2096,106657.9672,51542684.15,1316915580,70,3149.923682,76236.12603,62.63358058,9323.29207,3168.253733,830901.061,Central region,Anhui,839815.5525,944588.012,0.533853932,0.539581492,0.606897798
158,安徽省,SSP2,2097,108042.5201,51612577.55,1318701356,70,3150.019438,76236.40152,62.63374884,9323.296335,3172.559952,829671.2023,Central region,Anhui,839815.5525,944615.5045,0.533063747,0.539581492,0.606915462
159,安徽省,SSP2,2098,109536.6255,51686948.3,1320601529,70,3150.106522,76236.64102,62.63389958,9323.300044,3177.140339,829446.255,Central region,Anhui,839815.5525,944628.0753,0.532919219,0.539581492,0.606923538
160,安徽省,SSP2,2099,111153.6011,51765362.25,1322605005,70,3150.185718,76236.84923,62.63403461,9323.303268,3181.968319,829473.4505,Central region,Anhui,840104.5193,943927.9508,0.532936692,0.539767154,0.606473708
161,安徽省,SSP2,2100,112907.0797,51847425.15,1324701712,70,3150.257739,76237.03024,62.63415559,9323.306071,3187.019763,829561.2665,Central region,Anhui,840130.461,943383.7863,0.532993114,0.539783821,0.606124083
162,安徽省,SSP3,2020,23026.25437,56286428.4,1849009173,90,2192.565571,35824.19871,57.66343302,8587.332885,2933.85658,406268.3393,Central region,Anhui,385201.9853,421467.068,0.261027408,0.247492276,0.270792591
163,安徽省,SSP3,2021,24107.79603,56175349.65,1845360236,90,2268.370187,38795.39783,58.45680324,8809.16419,3045.032594,436757.001,Central region,Anhui,404483.7278,477741.4083,0.280616373,0.259880795,0.306948855
164,安徽省,SSP3,2022,25185.85966,56022989.6,1840355209,90,2343.152708,41842.70885,59.20122592,9017.851098,3148.302364,469153.4023,Central region,Anhui,446973.8718,568797.0283,0.301431061,0.287180713,0.365452091
165,安徽省,SSP3,2023,26251.64936,55835337.05,1834190822,90,2416.699767,44942.52362,59.89835455,9213.378218,3243.540528,516142.0413,Central region,Anhui,467514.2803,736133.1403,0.331621262,0.300377925,0.472965543
166,安徽省,SSP3,2024,27295.5449,55618323.8,1827061936,90,2488.812736,48069.52059,60.54999773,9395.880816,3330.779793,581569.639,Central region,Anhui,488446.9193,738198.7443,0.373658493,0.313827146,0.474292693
167,安徽省,SSP3,2025,28307.04921,55377866.45,1819162913,90,2559.309625,51197.47386,61.15807994,9565.623491,3410.199131,717140.5545,Central region,Anhui,502884.0708,821491.5385,0.460762806,0.323103015,0.527808313
168,安徽省,SSP3,2026,29278.86507,55119430.35,1810673287,90,2628.026583,54300.12549,61.72460613,9722.978464,3482.080174,723569.2953,Central region,Anhui,576695.6368,853289.9355,0.464893272,0.370526947,0.548238784
169,安徽省,SSP3,2027,30228.65045,54846752.8,1801715829,90,2694.818996,57352.06008,62.25163011,9868.404355,3546.704284,743271.1475,Central region,Anhui,710616.1413,941614.9328,0.477551712,0.456570871,0.604987594
170,安徽省,SSP3,2028,31181.22149,54563152.15,1792399548,90,2759.562174,60329.52038,62.74122688,10002.42613,3604.410169,765470.4795,Central region,Anhui,720491.3473,988008.8853,0.491814783,0.462915691,0.634795709
171,安徽省,SSP3,2029,32163.61088,54271976.2,1782834419,90,2822.151633,63211.10972,63.19546885,10125.61672,3655.606619,790369.907,Central region,Anhui,740357.324,998809.1488,0.507812665,0.475679581,0.641734878
172,安徽省,SSP3,2030,33204.83993,53976593.65,1773131101,90,2882.503015,65978.3401,63.61640563,10238.58058,3700.758527,845057.9743,Central region,Anhui,757034.7735,996823.9053,0.542949748,0.486394842,0.640459359
173,安徽省,SSP3,2031,34407.13712,53679927.65,1763385623,90,2940.551666,68616.00141,64.00604734,10341.93942,3740.342005,862384.257,Central region,Anhui,790731.7473,994721.2763,0.554081885,0.508045148,0.63910842
174,安徽省,SSP3,2032,35701.07528,53383007.05,1753631781,90,2996.251914,71112.34499,64.36635102,10436.32006,3774.728389,881889.7555,Central region,Anhui,836806.4495,987672.5325,0.566614168,0.537648144,0.634579602
175,安徽省,SSP3,2033,37084.33237,53086362.9,1743887022,90,3049.5761,73459.09173,64.69920992,10522.34433,3804.2658,909305.0293,Central region,Anhui,838042.5908,968084.6618,0.584228481,0.538442365,0.621994395
176,安徽省,SSP3,2034,38554.10006,52790554.75,1734169723,90,3100.513404,75651.28714,65.00644526,10600.62104,3829.308431,900041.5813,Central region,Anhui,849228.0125,966364.811,0.578276716,0.545628998,0.620889391
177,安徽省,SSP3,2035,40107.17599,52496123.15,1724497645,90,3149.068525,77687.03494,65.28980038,10671.73958,3850.207947,910200.8743,Central region,Anhui,805197.052,968002.2925,0.584804062,0.517339106,0.621941473
178,安徽省,SSP3,2036,41758.75376,52203368.3,1714880649,90,3195.260241,79567.14443,65.55093655,10736.26523,3867.292788,949508.4648,Central region,Anhui,798640.6068,964251.2833,0.610059189,0.51312659,0.619531449
179,安徽省,SSP3,2037,43487.93564,51911555.85,1705294610,90,3239.119922,81294.72648,65.7914307,10794.73573,3880.80468,947379.4703,Central region,Anhui,798830.0275,965190.0665,0.60869131,0.513248293,0.620134618
180,安徽省,SSP3,2038,45291.18877,51619672.15,1695706230,90,3280.690002,82874.76971,66.01277436,10847.65906,3890.949992,958542.0413,Central region,Anhui,796785.934,963733.7055,0.615863262,0.511934963,0.619198906
181,安徽省,SSP3,2039,47165.1671,51326762.45,1686084146,90,3320.022479,84313.72258,66.21637383,10895.5122,3897.923498,958144.2493,Central region,Anhui,798850.108,961001.6213,0.61560768,0.513261194,0.617443542
182,安徽省,SSP3,2040,49106.84326,51031817.85,1676395217,90,3357.177443,85619.1016,66.40355127,10938.74062,3901.899366,956507.896,Central region,Anhui,800559.292,962248.1448,0.614556323,0.514359345,0.618244433
183,安徽省,SSP3,2041,51111.13329,50733328.8,1666589851,90,3392.221669,86799.13822,66.57554646,10977.75844,3902.996515,956602.7535,Central region,Anhui,798931.5795,962902.956,0.614617269,0.51331354,0.618665149
184,安徽省,SSP3,2042,53155.73586,50427609.3,1656546966,90,3425.2273,87862.47286,66.73351934,11012.94905,3901.148058,958897.8885,Central region,Anhui,797809.2803,964496.7125,0.616091893,0.512592463,0.619689138
185,安徽省,SSP3,2043,55214.28518,50110436.6,1646127843,90,3456.270607,88817.89821,66.87855279,11044.66615,3896.22511,959095.9598,Central region,Anhui,805111.1898,965818.6643,0.616219154,0.517283939,0.620538492
186,安徽省,SSP3,2044,57259.22445,49777584.15,1635193639,90,3485.430874,89674.15165,67.01165583,11073.23494,3888.078938,959242.6728,Central region,Anhui,806959.502,964485.1983,0.616313417,0.51847148,0.61968174
187,安徽省,SSP3,2045,59261.94895,49424833.95,1623605795,90,3512.789376,90439.75341,67.13376706,11098.95364,3876.543559,960114.112,Central region,Anhui,808868.741,967659.5373,0.616873317,0.519698166,0.621721253
188,安徽省,SSP3,2046,61228.24127,49048785.95,1611252619,90,3538.428472,91122.88573,67.2457582,11122.09499,3861.500997,961932.1008,Central region,Anhui,813869.149,967901.4918,0.618041375,0.522910928,0.621876708
189,安徽省,SSP3,2047,63124.95683,48649357.5,1598131394,90,3562.430806,91731.30753,67.34843769,11142.90789,3843.081282,961167.284,Central region,Anhui,815608.7328,962468.8113,0.61754998,0.524028611,0.618386211
190,安徽省,SSP3,2048,64953.1723,48227272.5,1584265902,90,3584.878614,92272.29892,67.44255429,11161.61906,3821.46866,961240.3123,Central region,Anhui,840322.5873,961757.9088,0.617596901,0.539907262,0.617929456
191,安徽省,SSP3,2049,66714.94327,47783255.8,1569679953,90,3605.853131,92752.63003,67.52880075,11178.43461,3796.838813,960374.7783,Central region,Anhui,851583.2948,958314.9055,0.617040795,0.547142267,0.615717327
192,安徽省,SSP3,2050,68413.10471,47317989.5,1554395956,90,3625.434091,93178.54906,67.60781724,11193.54164,3769.355612,960792.6565,Central region,Anhui,849114.4955,956048.7545,0.617309282,0.545556063,0.614261325
193,安徽省,SSP3,2051,70134.70815,46832806.45,1538457692,90,3643.699312,93555.7851,67.68019477,11207.10974,3739.226757,957619.5865,Central region,Anhui,844281.7115,956036.14,0.615270584,0.542451,0.61425322
194,安徽省,SSP3,2052,71774.69362,46331598.8,1521993020,90,3660.724362,93889.56199,67.74647852,11219.29247,3706.857378,960775.4773,Central region,Anhui,842185.0865,956036.14,0.617298244,0.541103918,0.61425322
195,安徽省,SSP3,2053,73306.46487,45818898.05,1505150801,90,3676.582295,94184.61993,67.80717095,11230.2287,3672.698356,961119.789,Central region,Anhui,841519.821,959744.4758,0.617519464,0.540676485,0.616635826
196,安徽省,SSP3,2054,74702.81034,45299187.25,1488078301,90,3691.343454,94445.24238,67.86273485,11240.04386,3637.191506,961151.1365,Central region,Anhui,867110.7243,960609.8665,0.617539605,0.55711864,0.617191839
197,安徽省,SSP3,2055,75936.11684,44776954.2,1470922946,90,3705.075322,94675.28598,67.91359613,11248.8512,3600.773826,961271.751,Central region,Anhui,870696.42,961298.36,0.6176171,0.55942245,0.617634196
198,安徽省,SSP3,2056,77044.09846,44255378.55,1453789186,90,3717.842432,94878.21226,67.96014657,11256.75284,3563.771842,960897.132,Central region,Anhui,872769.8533,959442.0345,0.617376407,0.560754631,0.616441507
199,安徽省,SSP3,2057,78005.05949,43732622.05,1436616634,90,3729.706309,95057.11951,68.00274631,11263.84083,3526.10198,960765.433,Central region,Anhui,872803.852,959741.9375,0.617291791,0.560776475,0.616634195
200,安徽省,SSP3,2058,78860.7684,43205544.95,1419302152,90,3740.725455,95214.77448,68.04172628,11270.19808,3487.568567,960850.942,Central region,Anhui,910690.4963,959773.285,0.61734673,0.585118644,0.616654336
201,安徽省,SSP3,2059,79654.31151,42670957.15,1401740942,90,3750.955361,95353.64244,68.07739039,11275.89922,3447.965127,960573.4173,Central region,Anhui,911127.7045,960117.5183,0.617168421,0.58539955,0.616875505
202,安徽省,SSP3,2060,80429.78668,42125621.05,1383826651,90,3760.448545,95475.91618,68.11001766,11281.0114,3407.07538,962371.527,Central region,Anhui,911366.8068,959816.235,0.618323706,0.585553173,0.616681931
203,安徽省,SSP3,2061,81258.33303,41567243.35,1365483944,90,3769.25461,95583.54301,68.13986409,11285.595,3364.754189,962305.948,Central region,Anhui,910306.9758,959155.2288,0.618281572,0.584872232,0.616257234
204,安徽省,SSP3,2062,82071.10762,40997368.75,1346763563,90,3777.420322,95678.24994,68.16716457,11289.70431,3321.162884,996981.1655,Central region,Anhui,916528.735,959390.87,0.640560399,0.588869712,0.616408634
205,安徽省,SSP3,2063,82823.83554,40418569.85,1327750020,90,3784.989691,95761.56655,68.19213446,11293.38811,3276.543023,996913.27,Central region,Anhui,916228.1243,958834.0955,0.640516776,0.58867657,0.616050906
206,安徽省,SSP3,2064,83472.5369,39833485.75,1308530007,90,3792.004076,95834.84622,68.21497123,11296.69022,3231.138894,996716.5753,Central region,Anhui,915681.6848,960570.8475,0.6403904,0.588325482,0.61716677
207,安徽省,SSP3,2065,83973.8196,39244807.8,1289191936,90,3798.502287,95899.28539,68.23585585,11299.65001,3185.196547,1001240.456,Central region,Anhui,921356.3523,995576.0118,0.643296993,0.591971456,0.639657588
208,安徽省,SSP3,2066,84326.80586,38655094.35,1269819849,90,3804.520691,95955.94054,68.25495413,11302.30281,3138.948932,1002108.047,Central region,Anhui,923608.7083,995533.091,0.64385442,0.593418595,0.639630011
209,安徽省,SSP3,2067,84585.91712,38066295.75,1250477815,90,3810.093331,96005.74439,68.27241801,11304.68033,3092.577436,1001212.45,Central region,Anhui,922754.1703,995112.716,0.643278999,0.592869554,0.63935992
